SampleID,Plate,Description,Run,Row,Column,Well,isotope,treatment,ecosystem,sampleID,Density.g.ml,avg_16S_copies,dna_ng_ul,uL_added,dry_soil_wt_g,timepoint,avg_16S_g_soil
DIM.28_2.8,2,28_2.8.g,9,,,D10,16O,C,MC,W1_MC_4,1.7069952,2036.366701,41.4,25,0.230052807904151,7,113.157458330329
DIM.29.14,2,29.14.g,9,,,A1,16O,C,MC,W1_MC_5,1.7083616,200035.8453,42.2,25,0.22928851286128,7,10868.7017743569
DIM.34_2.9,2,34_2.9.g,9,,,E10,16O,C_N,MC,W1_MC_10,1.7059424,3938.791884,35.6,30,0.227759922775538,7,251.994082957516
DIM.35.9,2,35.9.g,9,,,F2,16O,C_N,MC,W1_MC_11,1.7154176,2275.829984,38.3,30,0.227759922775538,7,135.337561724829
DIM.36_2.3,2,36_2.3.g,9,,,B11,16O,C_N,MC,W1_MC_12,1.7322624,2457.056192,39.7,25,0.230817102947022,7,142.854053404404
DIM.36_2.4,2,36_2.4.g,9,,,C11,16O,C_N,MC,W1_MC_12,1.7301568,2172.665187,39.7,25,0.230817102947022,7,126.319467037076
DIM.36_2.5,2,36_2.5.g,9,,,D11,16O,C_N,MC,W1_MC_12,1.72384,1979.82216,39.7,25,0.230817102947022,7,115.107510156553
DIM.36_2.7,2,36_2.7.g,9,,,E11,16O,C_N,MC,W1_MC_12,1.713312,2537.866015,39.7,25,0.230817102947022,7,147.552363035265
DIM.36_2.9,2,36_2.9.g,9,,,F11,16O,C_N,MC,W1_MC_12,1.7048896,2354.62548,39.7,25,0.230817102947022,7,136.898698191144
DIM.4.14,2,4.14.g,9,,,D1,16O,C,GL,W1_GL_4,1.6965542,729982.9948,27.9,40,0.251492156539026,7,65801.0744082683
DIM.42.11,2,42.11.g,9,,,C3,18O,control,MC,W1_MC_21,1.7006784,70990.87218,34.6,30,0.22928851286128,7,4704.44841297035
DIM.43.19,2,43.19.g,9,,,B1,18O,C,MC,W1_MC_22,1.6899,127970.1224,34.4,30,0.22928851286128,7,8529.67414411976
DIM.47.7,2,47.7.g,9,,,C4,18O,C_N,MC,W1_MC_29,1.7175232,13316.34318,33,35,0.227759922775538,7,919.06948313011
DIM.48_2.10,2,48_2.10.g,9,,,F8,18O,C_N,MC,W1_MC_30,1.7048896,1719.017118,28,36,0.325589688263017,7,199.890802703004
DIM.48_2.12,2,48_2.12.g,9,,,G8,18O,C_N,MC,W1_MC_30,1.6964672,2427.247969,28,36,0.325589688263017,7,282.245324844197
DIM.48_2.17,2,48_2.17.g,9,,,H8,18O,C_N,MC,W1_MC_30,1.6722528,6806.086398,28,36,0.325589688263017,7,791.425553077136
DIM.48_2.18,2,48_2.18.g,9,,,A9,18O,C_N,MC,W1_MC_30,1.6690944,3172.794455,28,36,0.325589688263017,7,368.938984830742
DIM.48_2.2,2,48_2.2.g,9,,,F7,18O,C_N,MC,W1_MC_30,1.7354208,769.6694902,28,36,0.325589688263017,7,89.4987319213476
DIM.48_2.3,2,48_2.3.g,9,,,G7,18O,C_N,MC,W1_MC_30,1.7301568,1750.244729,28,36,0.325589688263017,7,203.522012749678
DIM.48_2.4,2,48_2.4.g,9,,,H7,18O,C_N,MC,W1_MC_30,1.7280512,774.5098324,28,36,0.325589688263017,7,90.0615767456277
DIM.48_2.5,2,48_2.5.g,9,,,A8,18O,C_N,MC,W1_MC_30,1.72384,1542.628822,28,36,0.325589688263017,7,179.38001330733
DIM.48_2.6,2,48_2.6.g,9,,,B8,18O,C_N,MC,W1_MC_30,1.7196288,1623.647504,28,36,0.325589688263017,7,188.801030241566
DIM.48_2.7,2,48_2.7.g,9,,,C8,18O,C_N,MC,W1_MC_30,1.7164704,1503.930756,28,36,0.325589688263017,7,174.880123576858
DIM.48_2.8,2,48_2.8.g,9,,,D8,18O,C_N,MC,W1_MC_30,1.713312,1727.501907,28,36,0.325589688263017,7,200.877431204963
DIM.48_2.9,2,48_2.9.g,9,,,E8,18O,C_N,MC,W1_MC_30,1.7091008,3272.63265,28,36,0.325589688263017,7,380.548372968883
DIM.49_2.5,2,49_2.5.g,9,,,F10,16O,control,PJ,W1_PJ_1,1.7143648,1207.752174,18.9,35,0.248698200723788,7,158.923699785208
DIM.53.6,2,53.6.g,9,,,E1,16O,C,PJ,W1_PJ_5,1.7207432,9736.988492,13.6,75,0.246219481115245,7,1762.82077509217
DIM.53.7,2,53.7.g,9,,,F1,16O,C,PJ,W1_PJ_5,1.7153692,10024.30714,13.6,75,0.246219481115245,7,1814.83801658136
DIM.54_2.5,2,54_2.5.g,9,,,G10,16O,C,PJ,W1_PJ_6,1.7196288,1600.70406,24,45,0.2900101941995,7,193.425206373553
DIM.64.4,2,64.4.g,9,,,D4,18O,control,PJ,W1_PJ_19,1.7322624,9654.856266,24.7,45,0.200776288291962,7,784.804131611284
DIM.64.5,2,64.5.g,9,,,E4,18O,control,PJ,W1_PJ_19,1.7248928,11177.94,24.7,45,0.200776288291962,7,908.609434797674
DIM.64.6,2,64.6.g,9,,,F4,18O,control,PJ,W1_PJ_19,1.7206816,11387.69478,24.7,45,0.200776288291962,7,925.65955065998
DIM.64.7,2,64.7.g,9,,,G4,18O,control,PJ,W1_PJ_19,1.7143648,13176.5776,24.7,45,0.200776288291962,7,1071.07058417774
DIM.64.8,2,64.8.g,9,,,H4,18O,control,PJ,W1_PJ_19,1.7091008,13836.51367,24.7,45,0.200776288291962,7,1124.71411237392
DIM.64.9,2,64.9.g,9,,,A5,18O,control,PJ,W1_PJ_19,1.7038368,20051.22714,24.7,45,0.200776288291962,7,1629.8829801086
DIM.66_2.4,2,66_2.4.g,9,,,G11,18O,control,PJ,W1_PJ_21,1.7269984,4291.61935,21.6,45,0.314797390284928,7,625.458597905694
DIM.68.11,2,68.11.g,9,,,G1,18O,C,PJ,W1_PJ_23,1.7067708,98511.70658,17.2,60,0.24704572098476,7,14149.3578938926
DIM.70_2.3,2,70_2.3.g,9,,,H11,18O,C_N,PJ,W1_PJ_28,1.7269984,2058.7037,21.2,40,0.246219481115245,7,239.100451313224
DIM.70_2.4,2,70_2.4.g,9,,,A12,18O,C_N,PJ,W1_PJ_28,1.7227872,2294.142893,21.2,40,0.246219481115245,7,266.444656942777
DIM.74_2.10,2,74_2.10.g,9,,,H5,16O,control,PP,W1_PP_2,1.702784,14165.15447,18.23,55,0.203892387684758,7,1584.29356380237
DIM.74_2.11,2,74_2.11.g,9,,,A6,16O,control,PP,W1_PP_2,1.6985728,23556.99715,18.23,55,0.203892387684758,7,2634.71881272438
DIM.74_2.5,2,74_2.5.g,9,,,C5,16O,control,PP,W1_PP_2,1.7280512,11881.89138,18.23,55,0.203892387684758,7,1328.92331523815
DIM.74_2.6,2,74_2.6.g,9,,,D5,16O,control,PP,W1_PP_2,1.72384,12073.59659,18.23,55,0.203892387684758,7,1350.36447431577
DIM.74_2.7,2,74_2.7.g,9,,,E5,16O,control,PP,W1_PP_2,1.718576,11260.32156,18.23,55,0.203892387684758,7,1259.4041958127
DIM.74_2.8,2,74_2.8.g,9,,,F5,16O,control,PP,W1_PP_2,1.7143648,12452.77257,18.23,55,0.203892387684758,7,1392.77319396191
DIM.74_2.9,2,74_2.9.g,9,,,G5,16O,control,PP,W1_PP_2,1.708048,12945.98304,18.23,55,0.203892387684758,7,1447.93603562917
DIM.78_2.10,1,78_2.10.g,9,,,F2,16O,C,PP,W1_PP_6,1.6933088,57231.58426,22.3,45,0.301596074078402,7,7740.27853188487
DIM.78_2.11,1,78_2.11.g,9,,,G2,16O,C,PP,W1_PP_6,1.6880448,241234.6007,22.3,45,0.301596074078402,7,32625.7437233143
DIM.78_2.12,1,78_2.12,9,,,H2,16O,C,PP,W1_PP_6,1.6848864,664281.17,22.3,45,0.301596074078402,7,89840.6246440393
DIM.78_2.13,1,78_2.13,9,,,A3,16O,C,PP,W1_PP_6,1.6796224,1251313.755,22.3,45,0.301596074078402,7,169233.773967849
DIM.78_2.14,1,78_2.14,9,,,B3,16O,C,PP,W1_PP_6,1.6722528,368488.0459,22.3,45,0.301596074078402,7,49836.1201741085
DIM.78_2.15,1,78_2.15,9,,,C3,16O,C,PP,W1_PP_6,1.6680416,112084.3732,22.3,45,0.301596074078402,7,15158.8371850486
DIM.78_2.16,1,78_2.16.g,9,,,D3,16O,C,PP,W1_PP_6,1.6595,22382.35322,22.3,45,0.301596074078402,7,3027.09859183322
DIM.78_2.4,1,78_2.4.g,9,,,H1,16O,C,PP,W1_PP_6,1.718576,2599.013995,22.3,45,0.301596074078402,7,351.503326173463
DIM.78_2.5,1,78_2.5.g,9,,,A2,16O,C,PP,W1_PP_6,1.7143648,1537.104715,22.3,45,0.301596074078402,7,207.88553699166
DIM.78_2.6,1,78_2.6.g,9,,,B2,16O,C,PP,W1_PP_6,1.7075,6811.103279,22.3,45,0.301596074078402,7,921.166820219251
DIM.78_2.7,1,78_2.7.g,9,,,C2,16O,C,PP,W1_PP_6,1.7059424,5203.67967,22.3,45,0.301596074078402,7,703.771013109235
DIM.78_2.8,1,78_2.8.g,9,,,D2,16O,C,PP,W1_PP_6,1.7006784,2228.909524,22.3,45,0.301596074078402,7,301.448592786708
DIM.78_2.9,1,78_2.9.g,9,,,E2,16O,C,PP,W1_PP_6,1.69752,25232.54252,22.3,45,0.301596074078402,7,3412.57209105307
DIM.82.4,2,82.4.g,9,,,G2,16O,C_N,PP,W1_PP_10,1.7312096,1992.434378,18.4,55,0.252030145469416,7,272.909525068264
DIM.82.5,2,82.5.g,9,,,H2,16O,C_N,PP,W1_PP_10,1.7280512,1870.494935,18.4,55,0.252030145469416,7,256.207125308617
DIM.85_2.10,2,85_2.10.g,9,,,D6,16O,C_N,PP,W1_PP_13,1.69752,115722.277,18.54,55,0.242789040135538,7,15154.3152940285
DIM.85_2.3,2,85_2.3.g,9,,,B6,16O,C_N,PP,W1_PP_13,1.734368,11508.17518,18.54,55,0.242789040135538,7,1507.04358450044
DIM.85_2.6,2,85_2.6.g,9,,,C6,16O,C_N,PP,W1_PP_13,1.7164704,9594.656811,18.54,55,0.242789040135538,7,1256.46036546526
DIM.89_2.4,2,89_2.4.g,9,,,E6,18O,control,PP,W1_PP_20,1.7333152,10862.15304,29.36,35,0.245309341590232,7,907.557088043166
DIM.89_2.5,2,89_2.5.g,9,,,F6,18O,control,PP,W1_PP_20,1.729104,10941.67749,29.36,35,0.245309341590232,7,914.201533026077
DIM.89_2.6,2,89_2.6.g,9,,,G6,18O,control,PP,W1_PP_20,1.7248928,10846.19061,29.36,35,0.245309341590232,7,906.223391451382
DIM.96_2.10,1,96_2.10.g,9,,,E4,18O,C_N,PP,W1_PP_30,1.69752,144740.2306,23.1,43,0.323438686685751,7,20266.0563185527
DIM.96_2.11,1,96_2.11.g,9,,,F4,18O,C_N,PP,W1_PP_30,1.6933088,239112.592,23.1,43,0.323438686685751,7,33479.7674140718
DIM.96_2.12,1,96_2.12.g,9,,,G4,18O,C_N,PP,W1_PP_30,1.6890976,342257.5409,23.1,43,0.323438686685751,7,47921.787678351
DIM.96_2.13,1,96_2.13.g,9,,,H4,18O,C_N,PP,W1_PP_30,1.6838336,614122.1887,23.1,43,0.323438686685751,7,85987.3914189208
DIM.96_2.14,1,96_2.14.g,9,,,A5,18O,C_N,PP,W1_PP_30,1.6785696,491342.0383,23.1,43,0.323438686685751,7,68796.1141044381
DIM.96_2.15,1,96_2.15.g,9,,,B5,18O,C_N,PP,W1_PP_30,1.6743584,13594.9809,23.1,43,0.323438686685751,7,1903.52500771163
DIM.96_2.16,1,96_2.16.g,9,,,C5,18O,C_N,PP,W1_PP_30,1.6690944,77775.64384,23.1,43,0.323438686685751,7,10889.8926838737
DIM.96_2.17,1,96_2.17.g,9,,,D5,18O,C_N,PP,W1_PP_30,1.6669888,8319.080158,23.1,43,0.323438686685751,7,1164.8105457736
DIM.96_2.2,1,96_2.2.g,9,,,E3,18O,C_N,PP,W1_PP_30,1.729104,4240.451204,23.1,43,0.323438686685751,7,593.73418544449
DIM.96_2.3,1,96_2.3.g,9,,,F3,18O,C_N,PP,W1_PP_30,1.7280512,3954.786328,23.1,43,0.323438686685751,7,553.736318636833
DIM.96_2.4,1,96_2.4.g,9,,,G3,18O,C_N,PP,W1_PP_30,1.7248928,9950.12257,23.1,43,0.323438686685751,7,1393.18379930868
DIM.96_2.5,1,96_2.5.g,9,,,H3,18O,C_N,PP,W1_PP_30,1.718576,9667.252421,23.1,43,0.323438686685751,7,1353.57724108567
DIM.96_2.6,1,96_2.6.g,9,,,A4,18O,C_N,PP,W1_PP_30,1.7154176,34786.82904,23.1,43,0.323438686685751,7,4870.73865742829
DIM.96_2.7,1,96_2.7.g,9,,,B4,18O,C_N,PP,W1_PP_30,1.7122592,73805.12042,23.1,43,0.323438686685751,7,10333.9529088002
DIM.96_2.8,1,96_2.8.g,9,,,C4,18O,C_N,PP,W1_PP_30,1.7059424,107426.2496,23.1,43,0.323438686685751,7,15041.4740632899
DIM.96_2.9,1,96_2.9.g,9,,,D4,18O,C_N,PP,W1_PP_30,1.7017312,97535.21106,23.1,43,0.323438686685751,7,13656.56301769
